piso,piso,piso,estrato,preciom,areaconst,parquea,banios,habitac,tipo,barrio,longitud,latitud,Id Comentarios
5465,Zona Sur,1,6,1250,565,4,7,6,Casa,pance,-7.653.691,333.754,34
5466,Zona Sur,2,6,920,300,4,6,4,Casa,pance,-7.653.691,333.754,34
5467,Zona Sur,1,6,1500,1500,5,5,3,Casa,pance,-7.653.691,333.754,25
5468,Zona Sur,1,6,480,133,2,3,3,Apartamento,pance,-7.653.691,333.754,9
5469,Zona Sur,4,6,450,124,2,4,3,Apartamento,pance,-7.653.691,333.754,3
5470,Zona Sur,1,6,1200,740,4,4,4,Casa,parcelaciones pance,-7.653.694,334.678,23
5471,Zona Sur,2,6,1250,300,4,4,3,Casa,ciudad jardín,-7.653.694,335.835,9
5472,Zona Sur,NA,6,1590,310,3,4,3,Apartamento,pance,-7.653.694,336.829,7
5473,Zona Sur,6,5,295,107,2,3,4,Apartamento,bosques del limonar,-7.653.696,339.626,24
5535,Zona Sur,1,5,1280,600,5,6,6,Casa,ciudadela pasoancho,-7.653.703,338.443,14
5536,Zona Sur,1,4,1250,600,NA,6,6,Casa,ciudadela pasoancho,-7.653.703,338.443,9
5537,Zona Sur,NA,5,934,417,2,5,4,Casa,ciudadela pasoancho,-7.653.703,338.443,24
5538,Zona Sur,NA,5,1255,600,5,6,6,Casa,ciudadela pasoancho,-7.653.703,338.443,27
5539,Zona Sur,1,5,260,141,1,2,3,Apartamento,santa anita,-7.653.703,340.493,24
5540,Zona Norte,3,6,950,468,7,8,7,Casa,juanamb√∫,-7.653.705,345.774,17
5541,Zona Sur,8,5,309,121,2,4,4,Apartamento,quintas de don,-7.653.705,339.192,34
5542,Zona Sur,NA,5,375,109,2,3,3,Apartamento,el limonar,-7.653.706,339.659,26
5543,Zona Norte,2,5,450,150,2,3,3,Apartamento,juanamb√∫,-7.653.707,34.557,24
5544,Zona Norte,NA,6,430,117,2,2,2,Apartamento,juanamb√∫,-7.653.707,345.649,30
5545,Zona Oeste,NA,3,260,168,NA,2,5,Casa,san antonio,-7.653.709,344.437,11
5546,Zona Sur,4,6,920,230,2,4,4,Apartamento,pance,-7.653.709,334.118,22
5547,Zona Sur,1,6,930,192,4,4,3,Apartamento,pance,-7.653.709,334.118,29
5548,Zona Sur,2,5,295,110,2,3,2,Apartamento,santa anita,-765.371,340.745,28
5549,Zona Sur,NA,5,240,88,1,2,3,Apartamento,el ingenio,-7.653.711,338.103,20
5550,Zona Sur,2,4,400,350,1,4,5,Casa,el cedro,-7.653.712,343.162,4
5551,Zona Sur,1,5,300,110,1,2,3,Apartamento,quintas de don,-7.653.712,339.192,12
5552,Zona Sur,2,5,250,73,1,3,4,Apartamento,primero de mayo,-7.653.712,345.104,32
5553,Zona Sur,1,5,330,82.84,1,2,3,Apartamento,el ingenio,-7.653.712,338.262,20
5554,Zona Sur,6,4,165,60,1,2,2,Apartamento,valle del lili,-7.653.714,345.104,18
5555,Zona Sur,4,5,260,97,2,3,3,Apartamento,el ingenio,-7.653.714,338.185,29
5556,Zona Norte,9,6,430,214,2,4,3,Apartamento,juanamb√∫,-7.653.715,345.637,3
5557,Zona Oeste,7,5,520,220,3,4,4,Apartamento,juanambu,-7.653.716,345.527,16
5558,Zona Sur,8,5,395,137,1,3,3,Apartamento,santa anita,-7.653.716,340.454,25
5559,Zona Sur,2,6,750,300,2,6,4,Casa,ciudad jardin,-7.653.717,33.624,25
5560,Zona Sur,7,5,350,165,2,3,3,Apartamento,santa anita,-7.653.718,340.534,30
5561,Zona Sur,3,6,560,131,2,4,4,Apartamento,pance,-765.372,334.789,8
5562,Zona Sur,2,6,550,198,2,4,4,Apartamento,ciudad jardín,-765.372,336.886,26
5563,Zona Sur,4,5,475,105,2,2,3,Apartamento,quintas de don,-7.653.723,338.882,24
5564,Zona Norte,4,6,450,85,2,3,2,Apartamento,juanamb√∫,-7.653.724,345.649,5
5565,Zona Norte,NA,6,810,171,2,4,4,Apartamento,juanamb√∫,-7.653.724,345.649,12
5566,Zona Norte,1,6,390,100,1,3,2,Apartamento,juanamb√∫,-7.653.724,345.649,27
5567,Zona Norte,3,6,520,144.7,NA,3,3,Apartamento,juanamb√∫,-7.653.724,345.649,17
5568,Zona Norte,NA,6,480,178,2,4,3,Apartamento,juanamb√∫,-7.653.724,345.649,7
5569,Zona Norte,10,6,1200,274,3,4,2,Apartamento,juanamb√∫,-7.653.724,345.649,3
5570,Zona Sur,5,5,225,85,1,3,3,Apartamento,el ingenio,-7.653.724,338.212,23
5571,Zona Norte,10,5,1250,310,4,5,4,Apartamento,juanamb√∫,-7.653.726,345.516,27
5572,Zona Norte,NA,6,800,300,NA,4,0,Casa,Cali,-7.653.729,336.487,11
5573,Zona Sur,NA,6,750,192,4,3,3,Apartamento,pance,-7.653.729,334.265,1
5574,Zona Sur,NA,6,850,352,4,3,3,Apartamento,pance,-7.653.729,334.265,8
5575,Zona Sur,3,6,429,146,2,3,3,Apartamento,ciudad jardín,-7.653.729,336.487,23
5576,Zona Sur,1,6,350,126,2,3,3,Apartamento,ciudad jardín,-7.653.729,336.487,30
5577,Zona Norte,1,6,450,106,NA,4,3,Apartamento,ciudad jardín,-7.653.729,336.487,32
5578,Zona Norte,NA,6,950,330,NA,4,4,Apartamento,ciudad jardín,-7.653.729,336.487,17
5579,Zona Sur,9,5,430,125,2,3,4,Apartamento,ciudadela pasoancho,-765.373,338.621,8
5580,Zona Sur,4,5,480,170,2,4,4,Apartamento,multicentro,-7.653.731,337.799,6
5581,Zona Sur,2,4,433,350,1,4,4,Casa,colseguros,-7.653.732,345.693,25
5582,Zona Sur,2,6,800,350,4,5,4,Casa,ciudad jardín,-7.653.733,336.002,9
5583,Zona Sur,1,5,300,88,1,2,3,Apartamento,santa anita,-7.653.733,340.784,10
5584,Zona Centro,NA,3,500,376,1,2,5,Casa,centro,-7.653.737,344.745,20
5585,Zona Sur,5,5,175,66,1,2,3,Apartamento,el ingenio,-7.653.738,338.242,4
5586,Zona Oeste,4,6,388,196.55,1,2,4,Apartamento,arboledas,-765.374,345.324,22
5587,Zona Norte,NA,6,750,376,3,5,9,Casa,juanamb√∫,-7.653.741,345.606,12
5588,Zona Oeste,1,3,440,272,NA,2,0,Casa,san antonio,-7.653.741,344.616,1
5589,Zona Oeste,NA,6,240,103,1,3,4,Apartamento,los cristales,-7.653.741,343.206,34
5590,Zona Sur,2,6,850,360,4,5,3,Casa,parcelaciones pance,-7.653.743,335.184,27
5591,Zona Sur,1,6,450,120,2,5,3,Apartamento,pance,-7.653.743,335.184,19
5592,Zona Sur,1,6,450,117,2,4,4,Apartamento,ciudad jardín,-7.653.743,335.184,25
5593,Zona Sur,5,6,485,120,2,3,3,Apartamento,ciudad jardín,-7.653.743,335.184,3
5594,Zona Sur,2,6,750,300,3,5,5,Casa,ciudad jardín,-7.653.745,336.625,20
5595,Zona Sur,2,5,500,206,2,6,5,Casa,ciudad jardín,-7.653.746,336.794,28
5596,Zona Sur,3,6,980,348,4,5,3,Apartamento,parcelaciones pance,-7.653.746,334.969,6
5597,Zona Sur,5,6,580,137,2,4,4,Apartamento,pance,-7.653.746,33.592,33
5598,Zona Sur,7,6,650,138,3,5,4,Apartamento,pance,-7.653.746,334.926,30
5599,Zona Norte,NA,5,690,480,NA,7,5,Casa,acopi,-7.653.748,339.593,1
5600,Zona Sur,7,4,250,79,1,2,3,Apartamento,valle del lili,-7.653.749,341.267,14
5601,Zona Sur,1,4,550,200,NA,4,4,Casa,nueva tequendama,-7.653.751,341.822,1
5602,Zona Sur,1,4,550,200,NA,6,4,Casa,nueva tequendama,-7.653.751,341.822,29
5603,Zona Sur,3,6,500,205,2,5,5,Casa,ciudad jardín,-7.653.754,336.712,28
5604,Zona Oeste,NA,6,400,85,NA,2,2,Apartamento,norte,-7.653.754,345.746,29
5605,Zona Norte,NA,4,650,320,NA,5,7,Casa,acopi,-7.653.756,340.072,21
5606,Zona Sur,2,5,530,281,3,4,5,Casa,el limonar,-7.653.757,339.949,5
5607,Zona Sur,2,6,690,226,4,4,4,Casa,ciudad jardín,-7.653.758,335.955,32
5608,Zona Centro,3,3,295,200,1,5,9,Casa,alameda,-7.653.759,343.403,28
5609,Zona Sur,2,5,350,161,2,4,5,Casa,santa anita sur,-7.653.761,340.318,34
5610,Zona Norte,6,5,420,149,2,2,3,Apartamento,centenario,-7.653.762,345.327,17
5611,Zona Sur,NA,6,1300,550,6,6,4,Casa,pance,-7.653.763,33.359,12
5612,Zona Sur,4,4,185,61,1,2,2,Apartamento,Santa Anita,-7.653.763,340.676,23
5613,Zona Sur,NA,4,285,85,1,2,3,Apartamento,el limonar,-7.653.763,339.697,24
5614,Zona Sur,1,4,280,85,NA,2,3,Apartamento,el limonar,-7.653.763,339.697,20
5615,Zona Sur,8,3,210,72,2,2,3,Apartamento,alf√©rez real,-7.653.764,344.924,23
5616,Zona Norte,NA,5,900,223,NA,7,5,Casa,acopi,-7.653.766,336.366,17
5617,Zona Sur,1,5,270,95,1,2,3,Apartamento,capri,-765.377,339.352,9
5618,Zona Oeste,2,6,500,138,2,2,2,Apartamento,zona oeste,-765.377,340.608,30
5619,Zona Sur,9,5,360,100,2,3,3,Apartamento,quintas de don,-7.653.771,339.288,32
5620,Zona Sur,3,6,870,213,3,5,4,Apartamento,pance,-7.653.773,345.279,17
5621,Zona Sur,4,5,180,73,1,2,3,Apartamento,ciudad jardín,-7.653.773,337.093,4
5622,Zona Sur,2,6,650,152,3,4,3,Apartamento,ciudad jardín,-7.653.773,345.279,2
5623,Zona Sur,2,6,450,148,2,3,3,Casa,ciudad jardín,-7.653.778,336.698,29
5624,Zona Sur,3,6,600,230,2,5,4,Apartamento,pance,-7.653.779,334.743,16
5625,Zona Sur,2,6,1195,520,4,6,5,Casa,ciudad jardín,-765.378,335.972,10
5626,Zona Sur,2,6,800,267,2,4,3,Casa,ciudad jardín,-765.378,335.955,21
5627,Zona Oriente,2,3,117,55,NA,1,3,Apartamento,santa mónica popular,-7.653.781,343.721,4
5628,Zona Norte,NA,6,480,240,NA,2,3,Casa,Cali,-7.653.782,336.716,33
5629,Zona Sur,3,6,500,180,2,4,3,Casa,ciudad jardín,-7.653.782,336.716,23
5630,Zona Sur,NA,6,490,156,2,4,3,Casa,ciudad jardín,-7.653.782,336.714,3
5631,Zona Sur,10,5,350,110,2,3,3,Apartamento,quintas de don,-7.653.782,339.197,25
5632,Zona Norte,NA,6,250,104,NA,3,2,Apartamento,acopi,-7.653.782,3.38,28
5633,Zona Norte,NA,6,380,130,2,5,4,Apartamento,juanamb√∫,-7.653.783,345.736,7
5634,Zona Sur,1,4,510,390,NA,7,7,Casa,zona sur,-7.653.783,34.259,3
5635,Zona Sur,7,5,360,110,1,2,3,Apartamento,ciudad capri,-7.653.785,338.229,6
5636,Zona Sur,NA,6,1800,461,3,4,3,Casa,pance,-7.653.786,335.589,3
5637,Zona Sur,1,4,500,392,NA,2,3,Casa,barrio eucarístico,-7.653.786,342.582,14
5638,Zona Sur,NA,5,220,86,2,2,3,Apartamento,quintas de don,-7.653.786,338.929,21
5639,Zona Sur,NA,6,850,350,4,5,4,Casa,ciudad jardín,-7.653.788,336.327,9
5640,Zona Sur,2,5,650,305,4,5,6,Casa,el limonar,-7.653.789,340.085,22
5641,Zona Oeste,1,6,420,85,2,3,2,Apartamento,zona oeste,-7.653.789,345.654,6
5642,Zona Sur,2,5,400,106,2,3,4,Casa,el ingenio,-7.653.791,338.227,29
5643,Zona Norte,1,6,420,84,2,3,2,Apartamento,juanamb√∫,-7.653.791,345.651,16
5644,Zona Oeste,4,5,255,106,2,2,3,Apartamento,zona oeste,-7.653.793,34.361,18
5645,Zona Sur,4,5,259,84,2,2,3,Apartamento,santa anita,-7.653.793,340.587,8
5646,Zona Norte,11,5,310,95,1,3,2,Apartamento,Centenario,-7.653.793,345.426,6
5647,Zona Norte,NA,6,800,247,NA,5,4,Casa,Cali,-7.653.793,336.379,26
5648,Zona Sur,NA,6,1000,330,2,6,4,Casa,pance,-7.653.793,333.801,8
5649,Zona Sur,3,5,630,400,7,5,5,Casa,el limonar,-7.653.797,340.055,15
5650,Zona Sur,3,6,530,167,2,5,3,Casa,ciudad jardín,-7.653.797,335.933,25
5651,Zona Sur,2,6,900,287,5,4,4,Casa,ciudad jardín,-7.653.797,335.886,13
5652,Zona Oeste,NA,6,530,116,2,3,3,Apartamento,santa teresita,-7.653.797,345.139,1
5653,Zona Sur,7,5,310,94,1,2,3,Apartamento,santa anita,-7.653.797,340.461,17
5654,Zona Norte,9,6,1100,248.7,2,5,4,Apartamento,juanamb√∫,-7.653.797,345.825,16
5655,Zona Sur,2,6,750,340,4,6,5,Casa,parcelaciones pance,-7.653.798,335.961,16
5656,Zona Sur,2,6,950,238,2,4,3,Casa,pance,-7.653.798,335.961,15
5657,Zona Sur,NA,6,780,250,4,4,4,Casa,ciudad jardín,-7.653.798,335.961,29
5658,Zona Sur,NA,6,750,380,3,5,5,Casa,ciudad jardín,-7.653.798,335.961,12
5659,Zona Sur,NA,6,950,534,2,5,3,Casa,ciudad jardín,-7.653.798,335.961,7
5660,Zona Sur,NA,6,1200,340,3,6,4,Casa,ciudad jardín,-7.653.798,335.961,3
5661,Zona Sur,NA,6,900,287,4,6,5,Casa,ciudad jardín,-7.653.798,335.961,16
5662,Zona Sur,3,6,1100,416,2,6,5,Casa,ciudad jardín,-7.653.798,335.961,1
5663,Zona Sur,NA,6,890,250,NA,4,4,Casa,ciudad jardín,-7.653.798,335.961,3
5664,Zona Sur,NA,6,1500,900,8,6,5,Casa,ciudad jardín,-7.653.798,335.961,25
5665,Zona Sur,NA,5,510,204,2,3,3,Casa,ciudad jardín,-7.653.798,335.961,3
5666,Zona Sur,NA,5,740,247,4,4,4,Casa,ciudad jardín,-7.653.798,335.961,28
5667,Zona Sur,2,6,870,320,4,4,4,Casa,ciudad jardín,-7.653.798,335.961,30
5668,Zona Sur,2,6,670,226,4,4,4,Casa,ciudad jardín,-7.653.798,335.961,12
5669,Zona Sur,2,6,1200,505,4,7,5,Casa,ciudad jardín,-7.653.798,335.961,16
5670,Zona Sur,2,6,750,400,4,5,4,Casa,ciudad jardín,-7.653.798,335.961,3
5671,Zona Sur,2,6,850,275,4,5,4,Casa,ciudad jardín,-7.653.798,335.961,10
5672,Zona Sur,2,6,700,210,2,5,4,Casa,ciudad jardín,-7.653.798,335.961,17
5673,Zona Sur,3,6,590,211,2,3,3,Casa,ciudad jardín,-7.653.798,335.961,12
5674,Zona Sur,1,6,750,317,2,6,5,Casa,ciudad jardín,-7.653.798,335.961,29
5675,Zona Sur,2,6,850,306,4,4,4,Casa,ciudad jardín,-7.653.798,335.961,5
5676,Zona Sur,3,6,550,160,2,3,3,Casa,ciudad jardín,-7.653.798,335.961,23
5677,Zona Sur,1,6,550,154,2,3,3,Casa,ciudad jardín,-7.653.798,335.961,13
5678,Zona Sur,NA,6,450,148,2,4,4,Casa,ciudad jardín,-7.653.798,335.961,32
5679,Zona Sur,3,6,410,150,2,4,3,Casa,ciudad jardín,-7.653.798,335.961,1
5680,Zona Sur,2,6,950,378,4,5,3,Casa,ciudad jardín,-7.653.798,335.961,31
5681,Zona Sur,NA,6,1200,1000,3,7,6,Casa,ciudad jardín,-7.653.798,335.961,19
5682,Zona Sur,2,6,1480,375,3,5,4,Casa,ciudad jardín,-7.653.798,335.961,18
5683,Zona Sur,NA,6,1100,520,6,4,4,Casa,ciudad jardín,-7.653.798,335.961,1
5684,Zona Sur,NA,6,1800,1586,10,4,5,Casa,ciudad jardín,-7.653.798,335.961,1
5685,Zona Sur,1,6,645,540,2,4,4,Casa,ciudad jardín,-7.653.798,335.961,4
5686,Zona Sur,3,6,680,241,3,4,3,Casa,ciudad jardín,-7.653.798,335.961,14
5687,Zona Sur,3,6,540,205,2,5,6,Casa,ciudad jardín,-7.653.798,335.961,7
5688,Zona Sur,2,6,680,284,2,5,3,Casa,ciudad jardín,-7.653.798,335.961,13
5689,Zona Sur,3,4,197,80,1,2,3,Apartamento,santa anita,-7.653.798,340.517,22
5690,Zona Sur,NA,6,850,191.8,2,5,4,Apartamento,ciudad jardín,-7.653.798,335.961,31
5691,Zona Sur,2,6,695,180,2,5,4,Apartamento,ciudad jardín,-7.653.798,335.961,2
5692,Zona Sur,NA,6,580,160,3,4,4,Apartamento,ciudad jardín,-7.653.798,335.961,32
5693,Zona Sur,6,6,780,168,2,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,18
5694,Zona Sur,3,6,650,170,2,4,4,Apartamento,ciudad jardín,-7.653.798,335.961,30
5695,Zona Sur,3,6,870,191,2,4,3,Apartamento,ciudad jardín,-7.653.798,335.961,16
5696,Zona Sur,3,5,310,94,1,2,3,Apartamento,ciudad jardín,-7.653.798,335.961,23
5697,Zona Sur,5,6,297,80,NA,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,3
5698,Zona Sur,3,6,550,136,2,4,4,Apartamento,ciudad jardín,-7.653.798,335.961,28
5699,Zona Sur,4,6,335,88,2,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,23
5700,Zona Sur,NA,6,550,130,2,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,28
5701,Zona Sur,NA,6,570,160,3,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,15
5702,Zona Sur,1,6,350,104,2,2,3,Apartamento,ciudad jardín,-7.653.798,335.961,29
5703,Zona Sur,4,6,315,75,1,2,2,Apartamento,ciudad jardín,-7.653.798,335.961,34
5704,Zona Sur,NA,5,630,210,2,2,3,Apartamento,ciudad jardín,-7.653.798,335.961,2
5705,Zona Sur,4,6,880,187,3,4,3,Apartamento,ciudad jardín,-7.653.798,335.961,27
5706,Zona Sur,3,6,520,120,2,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,3
5707,Zona Sur,NA,6,595,135,3,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,7
5708,Zona Sur,4,6,300,94,1,3,3,Apartamento,ciudad jardín,-7.653.798,335.961,9
5761,Zona Norte,2,6,700,460,1,6,5,Casa,juanamb√∫,-7.653.801,345.717,28
5762,Zona Sur,2,6,680,244,4,5,4,Casa,ciudad jardín,-7.653.803,336.366,34
5763,Zona Sur,2,5,500,190,2,6,5,Casa,zona sur,-7.653.806,336.143,4
5764,Zona Sur,NA,5,447,95.1,1,3,3,Apartamento,santa anita,-7.653.806,340.386,23
5765,Zona Sur,1,5,250,94,1,3,4,Apartamento,santa anita,-7.653.806,340.491,29
5766,Zona Sur,7,5,190,73,1,2,3,Apartamento,santa anita,-7.653.806,340.491,19
5767,Zona Sur,6,6,950,287,4,5,3,Apartamento,ciudad jardín,-7.653.806,336.239,7
5768,Zona Sur,2,6,570,300,2,3,4,Casa,ciudad jardín,-7.653.808,33.584,25
5769,Zona Sur,1,5,530,295,2,3,4,Casa,el cedro,-7.653.808,343.519,31
5770,Zona Sur,2,6,1700,367,9,7,5,Casa,ciudad jardín,-765.381,336.261,19
5771,Zona Oeste,NA,3,900,385,1,4,5,Casa,san cayetano,-7.653.812,344.444,15
5772,Zona Norte,NA,5,870,292,2,5,8,Casa,centenario,-7.653.814,34.534,10
5773,Zona Norte,1,6,470,223.1,1,3,5,Casa,juanamb√∫,-7.653.815,345.731,22
5774,Zona Norte,6,6,850,310,4,4,4,Apartamento,juanamb√∫,-7.653.815,345.616,26
5775,Zona Sur,2,5,650,550,2,4,6,Casa,el limonar,-7.653.816,340.361,21
5776,Zona Sur,NA,6,485,220,3,4,4,Casa,ciudad jardín,-7.653.816,336.718,22
5777,Zona Sur,3,6,520,175,2,5,4,Casa,ciudad jardín,-7.653.816,336.718,7
5778,Zona Sur,3,4,530,200,1,7,10,Casa,los cambulos,-7.653.818,34.205,8
5779,Zona Sur,2,6,850,410,3,4,3,Casa,ciudad jardín,-7.653.819,336.397,16
5780,Zona Norte,NA,5,580,260,NA,5,6,Casa,acopi,-7.653.819,339.588,31
5781,Zona Oeste,NA,3,540,233,NA,3,7,Casa,san cayetano,-7.653.819,344.619,15
5782,Zona Sur,5,4,235,78,1,3,4,Apartamento,santa anita,-765.382,340.556,12
5783,Zona Sur,4,5,240,87,1,3,3,Apartamento,multicentro,-7.653.821,337.845,15
5784,Zona Sur,4,5,1200,500,4,7,6,Casa,ciudad jardín,-7.653.823,337.069,21
5785,Zona Sur,5,3,140,60,1,1,3,Apartamento,zona sur,-7.653.823,339.639,18
5786,Zona Sur,4,5,350,116.09,2,4,3,Apartamento,mayapan las vegas,-7.653.823,33.801,7
5787,Zona Sur,3,4,190,92,1,3,3,Apartamento,santa anita,-7.653.824,340.499,12
5788,Zona Sur,3,4,385,118.42,2,3,3,Apartamento,multicentro,-7.653.825,337.795,14
5789,Zona Sur,11,6,440,115,2,3,3,Apartamento,ciudad jardín,-765.383,336.962,32
5790,Zona Sur,1,5,350,101,2,3,4,Apartamento,quintas de don,-7.653.831,339.137,9
5791,Zona Sur,2,6,780,227,3,4,4,Casa,Ciudad Jardín,-7.653.831,336.408,8
5792,Zona Norte,NA,6,800,162,1,4,3,Apartamento,santa monica,-7.653.831,345.653,16
5793,Zona Sur,2,5,690,169,4,5,4,Apartamento,ciudad jardín,-7.653.831,336.281,25
5794,Zona Sur,3,5,480,400,1,5,10,Casa,los cambulos,-7.653.832,342.035,28
5795,Zona Sur,8,5,371,143.18,1,4,4,Apartamento,quintas de don,-7.653.833,338.883,28
5796,Zona Norte,NA,6,400,117,2,2,2,Apartamento,juanamb√∫,-7.653.834,345.612,9
5797,Zona Sur,1,6,590,135,2,3,3,Apartamento,pance,-7.653.835,334.376,16
5798,Zona Sur,4,5,450,120,2,3,4,Apartamento,quintas de don,-7.653.835,338.738,11
5799,Zona Sur,1,5,290,110,NA,3,4,Casa,santa anita,-7.653.836,34.056,24
5800,Zona Sur,3,4,260,120,1,3,4,Casa,santa anita,-7.653.836,34.056,3
5801,Zona Sur,2,5,350,250,2,5,3,Apartamento,santa anita,-7.653.836,34.056,32
5802,Zona Sur,5,4,235,78,1,2,3,Apartamento,santa anita,-7.653.836,34.056,34
5803,Zona Sur,5,5,235,78,1,4,4,Apartamento,santa anita,-7.653.836,34.056,24
5804,Zona Sur,2,5,265,110,1,3,2,Apartamento,santa anita,-7.653.836,34.056,28
5805,Zona Oeste,8,4,240,82,1,2,2,Apartamento,el peñon,-7.653.836,345.052,19
5806,Zona Sur,2,6,900,315,NA,4,3,Casa,pance,-7.653.838,334.201,33
5807,Zona Norte,4,6,950,260,3,4,3,Apartamento,juanamb√∫,-7.653.838,345.658,16
5808,Zona Sur,NA,5,370,107,2,3,4,Apartamento,la hacienda,-7.653.845,339.419,4
5809,Zona Sur,6,5,255,95,1,2,3,Apartamento,quintas de don,-7.653.849,339.159,9
5810,Zona Norte,2,6,950,267,3,5,4,Apartamento,juanamb√∫,-7.653.849,345.519,22
5811,Zona Sur,2,3,115,65,NA,1,4,Apartamento,guadalupe,-7.653.849,34.059,31
5812,Zona Sur,NA,4,630,200,2,10,10,Casa,los cambulos,-765.385,342.013,9
5813,Zona Sur,NA,5,380,347,1,5,3,Casa,santa anita,-7.653.851,340.242,22
5814,Zona Norte,8,6,950,260,3,4,3,Apartamento,juanamb√∫,-7.653.851,345.653,6
5815,Zona Norte,NA,6,950,258,3,5,4,Apartamento,juanamb√∫,-7.653.851,345.653,28
5816,Zona Sur,3,6,550,130,3,3,4,Apartamento,ciudad jardín,-7.653.851,336.292,2
5817,Zona Sur,NA,6,450,130,2,4,4,Casa,ciudad jardín,-7.653.851,33.695,10
5818,Zona Norte,5,3,98,58,NA,1,3,Apartamento,torres de comfandi,-7.653.851,340.348,3
5819,Zona Sur,4,6,395,108,2,3,3,Apartamento,ciudad jardín,-7.653.853,336.315,14
5820,Zona Sur,2,6,1200,500,3,3,4,Casa,ciudad jardin,-7.653.854,335.863,4
5821,Zona Norte,NA,6,990,920,NA,4,7,Casa,juanamb√∫,-7.653.856,345.588,16
5822,Zona Norte,NA,5,470,131,2,3,3,Apartamento,juanamb√∫,-7.653.856,345.588,1
5823,Zona Sur,3,6,520,166,2,5,4,Casa,ciudad jardín,-7.653.857,336.672,28
5824,Zona Sur,5,4,180,88,1,3,3,Apartamento,santa anita,-7.653.857,340.727,20
5825,Zona Sur,2,4,210,65,1,2,3,Apartamento,santa anita,-7.653.858,340.249,23
5826,Zona Sur,3,6,650,160,2,5,3,Apartamento,ciudad jardín,-765.386,335.942,31
5827,Zona Sur,3,6,470,65,2,4,4,Casa,ciudad jardín,-7.653.863,336.287,20
5828,Zona Sur,10,5,350,110,2,3,3,Apartamento,quintas de don,-7.653.866,339.596,11
5829,Zona Sur,1,4,160,66,NA,1,3,Apartamento,primero de mayo,-7.653.866,340.881,19
5830,Zona Sur,2,5,290,86,2,3,4,Apartamento,multicentro,-765.387,338.108,6
5831,Zona Sur,5,4,201,105.01,1,2,3,Apartamento,colseguros,-7.653.877,336.514,6
5832,Zona Sur,3,6,530,165,2,4,3,Casa,ciudad jardín,-7.653.879,336.147,26
5833,Zona Sur,4,5,258,90,2,2,3,Apartamento,santa anita,-7.653.879,340.483,32
5834,Zona Norte,NA,4,340,127,NA,2,3,Apartamento,acopi,-7.653.879,343.438,16
5835,Zona Sur,2,6,420,200,1,4,4,Casa,el limonar,-7.653.881,339.619,22
5836,Zona Oeste,2,3,299,300,2,3,9,Casa,san cayetano,-7.653.883,344.428,28
5837,Zona Sur,2,6,1200,400,3,4,5,Casa,parcelaciones pance,-7.653.883,335.672,34
5838,Zona Sur,2,5,220,138.5,1,3,4,Casa,el lido,-7.653.883,341.627,30
5839,Zona Sur,3,6,470,150,2,4,4,Casa,ciudad jardín,-7.653.886,336.688,15
5840,Zona Sur,3,6,480,160,2,5,5,Casa,ciudad jardín,-7.653.886,336.688,8
5841,Zona Sur,3,6,535,205,1,3,3,Casa,ciudad jardín,-7.653.886,336.688,19
5842,Zona Sur,4,6,850,187,3,5,4,Apartamento,ciudad jardín,-7.653.887,336.287,33
5843,Zona Norte,2,6,643,224.74,3,5,4,Apartamento,juanamb√∫,-7.653.892,337.664,25
5844,Zona Norte,NA,6,518,148,2,3,3,Apartamento,juanamb√∫,-7.653.892,345.456,23
5845,Zona Sur,2,6,580,130,2,5,4,Apartamento,ciudad jardín,-7.653.892,336.255,31
5846,Zona Sur,2,4,360,130,2,4,4,Casa,zona sur,-7.653.893,342.774,27
5847,Zona Sur,6,6,525,153,2,4,4,Apartamento,ciudad jardín,-7.653.897,336.287,32
5848,Zona Sur,1,6,1800,760,7,6,5,Casa,ciudad jardín,-7.653.899,337.177,21
5849,Zona Sur,4,5,240,85,1,3,4,Apartamento,multicentro,-7.653.899,337.912,33
5850,Zona Sur,4,5,272,96,1,3,4,Apartamento,multicentro,-7.653.899,337.912,5
5884,Zona Norte,NA,6,440,150,NA,5,4,Casa,acopi,-7.653.902,336.552,27
5885,Zona Norte,1,5,750,400,2,5,5,Casa,juanamb√∫,-7.653.905,345.463,25
5886,Zona Norte,3,6,180,54.53,1,2,1,Apartamento,juanamb√∫,-7.653.905,345.463,6
5887,Zona Norte,NA,6,180,54.53,1,2,1,Apartamento,juanamb√∫,-7.653.905,345.463,28
5888,Zona Sur,2,6,850,350,4,5,4,Casa,ciudad jardín,-7.653.907,336.337,26
5889,Zona Sur,3,6,530,152,2,3,3,Apartamento,ciudad jardín,-7.653.909,336.333,34
5890,Zona Sur,NA,5,590,520,4,5,7,Casa,capri,-7.653.911,338.848,1
5891,Zona Sur,3,5,190,80,1,3,4,Apartamento,santa anita,-7.653.911,340.525,32
5892,Zona Sur,3,5,260,130,1,3,3,Casa,camino real,-7.653.914,341.233,6
5893,Zona Sur,3,4,315,126,1,3,3,Casa,valle del lili,-7.653.915,340.255,11
